no_of_adults,no_of_children,no_of_weekend_nights,no_of_week_nights,type_of_meal_plan,required_car_parking_space,room_type_reserved,lead_time,arrival_year,arrival_month,arrival_date,market_segment_type,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,avg_price_per_room,no_of_special_requests,booking_status
3,0,0,3,0,1,3,106,2018,8,9,4,0,0,0,159.3,2,1
1,0,0,1,0,0,3,23,2018,11,11,4,0,0,0,130.0,2,1
2,0,0,2,0,1,3,4,2017,12,11,4,0,0,0,116.0,0,1
2,1,0,1,0,0,0,99,2018,7,21,4,0,0,0,130.5,0,0
2,0,1,3,0,0,3,21,2018,10,10,4,0,0,0,164.0,2,1
1,0,0,1,0,0,0,116,2018,5,7,4,0,0,0,108.9,0,0
2,0,2,1,0,0,0,41,2018,8,28,3,0,0,0,76.5,0,1
2,0,0,2,0,0,0,11,2018,1,1,3,0,0,0,61.5,1,1
2,0,1,0,3,0,0,43,2018,10,3,4,0,0,0,108.0,1,0
2,0,0,1,0,0,0,147,2018,8,6,4,0,0,0,114.3,1,0
2,0,0,3,3,0,3,1,2017,9,3,4,0,0,0,121.33,1,1
3,0,2,1,0,0,3,98,2018,7,24,4,0,0,0,137.7,2,1
2,0,0,2,0,0,0,143,2018,4,22,4,0,0,0,77.03,0,1
2,0,1,3,3,0,0,63,2018,11,17,4,0,0,0,74.8,1,0
1,0,2,4,0,0,0,15,2018,11,5,4,0,0,0,107.99,1,1
2,0,2,3,3,0,0,56,2018,3,5,4,0,0,0,65.75,0,1
1,0,1,1,0,0,0,40,2018,1,25,2,0,0,0,81.0,1,1
1,0,1,2,0,0,3,17,2018,5,30,4,0,0,0,102.15,0,0
3,0,2,1,1,0,0,3,2017,8,22,3,0,0,0,138.5,1,1
3,0,0,1,0,0,3,33,2018,4,20,4,0,0,0,146.7,2,1
2,1,0,3,0,0,0,1,2018,2,11,4,0,0,0,109.0,3,1
2,1,2,5,0,0,3,145,2018,10,28,4,0,0,0,106.71,2,0
2,0,2,3,0,0,0,152,2018,8,25,4,0,0,0,96.3,0,0
2,0,0,1,0,0,0,3,2018,3,11,4,0,0,0,109.0,1,1
2,0,0,1,0,0,0,5,2017,9,19,4,0,0,0,133.0,1,1
2,0,1,2,0,0,0,93,2018,10,31,4,0,0,0,90.3,2,0
1,0,0,1,0,0,0,12,2018,10,19,2,1,5,48,65.0,0,1
2,0,2,1,3,0,0,89,2018,4,9,4,0,0,0,79.5,0,1
2,0,1,3,0,0,0,222,2018,9,29,4,0,0,0,111.35,2,0
0,2,1,1,0,0,1,178,2018,8,27,4,0,0,0,88.77,0,0
1,0,1,2,0,0,0,7,2018,1,4,4,0,0,0,83.0,0,1
2,0,1,0,0,1,0,51,2018,5,23,4,0,0,0,135.9,0,1
2,0,1,3,0,0,0,3,2017,9,21,4,0,0,0,145.0,1,1
2,0,0,2,0,1,0,188,2018,9,22,4,0,0,0,135.9,2,0
2,0,0,1,3,0,0,8,2018,12,28,4,1,0,1,0.0,2,1
2,0,0,4,3,0,0,174,2018,10,5,4,0,0,0,98.1,2,1
2,0,1,3,0,0,0,38,2018,6,20,4,0,0,0,88.8,0,0
1,0,2,2,0,1,0,11,2018,8,28,4,0,0,0,131.75,1,1
1,0,1,4,0,0,0,56,2017,9,16,4,0,0,0,69.11,0,1
2,0,2,1,0,0,0,280,2018,12,31,4,0,0,0,86.7,0,0
2,0,2,1,0,0,0,20,2018,4,17,4,0,0,0,77.77,1,1
2,0,0,1,0,0,0,80,2018,6,23,4,0,0,0,96.3,1,1
2,1,2,3,0,1,3,96,2018,10,21,4,0,0,0,135.72,2,1
2,2,2,3,0,0,5,78,2018,12,3,4,0,0,0,147.9,1,1
3,0,1,2,0,0,3,48,2018,5,6,4,0,0,0,159.3,0,0
0,2,0,1,0,0,1,14,2018,8,17,4,0,0,0,109.55,1,1
2,0,1,4,0,0,0,11,2018,4,27,4,0,0,0,135.0,2,0
2,0,1,4,3,0,3,56,2017,12,30,4,0,0,0,105.75,2,1
2,0,1,2,0,0,0,25,2018,5,30,4,0,0,0,123.0,0,0
3,0,1,0,0,0,0,36,2018,4,4,4,0,0,0,150.3,2,1
3,0,0,1,0,0,3,22,2018,5,21,4,0,0,0,177.0,2,1
2,0,1,1,0,0,3,8,2018,6,4,4,0,0,0,146.0,0,1
1,0,1,1,0,0,0,1,2018,2,6,4,0,0,0,86.0,0,1
2,0,0,1,3,0,0,5,2018,7,8,4,0,0,0,139.0,2,1
3,0,2,1,1,0,3,20,2018,2,13,4,0,0,0,187.0,2,1
2,0,2,2,0,0,0,104,2018,7,3,4,0,0,0,114.3,1,1
2,0,1,3,1,0,0,66,2018,5,9,4,0,0,0,152.15,1,1
1,0,0,2,0,0,0,1,2017,8,20,1,1,0,1,0.0,0,1
2,0,2,5,3,0,0,3,2018,3,30,4,0,0,0,93.29,0,0
2,0,2,0,0,0,0,91,2018,8,21,4,0,0,0,117.9,0,1
2,0,1,2,0,0,0,10,2018,8,26,4,0,0,0,136.67,1,1
2,0,2,2,0,0,0,23,2018,6,17,4,0,0,0,133.5,1,1
2,0,1,2,3,0,0,155,2018,8,26,4,0,0,0,85.5,2,1
2,0,1,1,3,0,0,165,2018,11,5,4,0,0,0,80.1,2,1
2,3,1,2,0,0,6,99,2018,7,22,4,0,0,0,269.3,2,0
2,0,1,1,3,0,0,155,2018,7,18,4,0,0,0,103.5,0,0
2,0,2,1,0,0,0,66,2017,7,11,4,0,0,0,58.9,0,1
2,0,1,1,3,0,0,63,2018,3,28,4,0,0,0,80.1,0,0
1,0,0,2,0,0,0,119,2018,4,15,4,0,0,0,90.9,0,0
1,0,0,2,0,0,0,23,2017,9,17,4,0,0,0,104.5,0,1
2,0,0,3,0,0,0,59,2018,2,4,3,0,0,0,60.0,0,1
2,0,1,2,0,0,0,46,2018,7,4,4,0,0,0,117.9,1,1
1,0,0,1,0,0,0,1,2017,10,1,3,0,0,0,96.0,0,1
2,0,0,1,0,0,0,14,2018,8,31,4,0,0,0,124.0,1,1
2,0,1,0,0,0,0,10,2018,6,26,4,0,0,0,100.0,0,0
2,0,1,2,0,0,3,6,2018,4,8,4,0,0,0,101.13,1,1
1,0,0,1,0,0,0,12,2018,8,17,1,1,0,3,0.0,4,1
2,0,2,1,3,0,0,93,2018,12,18,4,0,0,0,79.2,1,1
1,0,2,1,0,0,0,52,2017,12,5,3,0,0,0,37.33,0,1
1,0,2,3,0,0,0,62,2018,11,6,4,0,0,0,155.52,1,1
3,0,1,2,0,0,0,191,2018,8,1,3,0,0,0,96.9,0,1
2,0,1,0,0,0,0,3,2018,1,25,4,0,0,0,93.0,2,1
2,0,0,2,0,0,0,76,2018,4,1,4,0,0,0,87.3,1,1
2,2,1,2,0,0,5,1,2018,10,28,4,0,0,0,211.76,1,1
1,0,0,1,0,0,0,8,2018,2,19,2,0,0,0,81.0,0,0
1,0,4,10,0,0,0,15,2018,1,25,4,0,0,0,75.5,1,1
2,0,2,2,0,0,3,17,2017,10,2,4,0,0,0,121.75,1,1
1,0,1,3,0,0,0,169,2018,9,1,3,0,0,0,76.5,0,1
2,0,1,1,0,0,0,16,2018,10,8,3,0,0,0,85.0,1,1
2,0,2,2,0,0,0,116,2018,3,25,3,0,0,0,59.5,0,0
1,0,0,2,0,0,0,46,2018,11,4,3,0,0,0,67.5,0,1
2,1,0,1,0,0,3,4,2018,8,5,4,0,0,0,183.5,1,1
2,0,1,0,0,0,0,58,2018,6,5,4,0,0,0,76.92,1,1
2,0,1,3,3,0,0,16,2018,12,29,4,0,0,0,102.0,2,1
2,2,1,1,0,0,5,2,2018,4,30,4,0,0,0,211.0,2,1
0,2,2,2,0,0,1,65,2018,2,27,4,0,0,0,65.66,0,0
2,0,1,1,0,0,5,31,2018,6,20,4,0,0,0,162.35,0,0
2,0,0,3,0,0,0,125,2018,11,1,4,0,0,0,90.0,2,1
3,0,3,9,0,0,0,155,2018,8,1,4,0,0,0,135.01,1,0
2,0,0,1,3,0,0,29,2018,2,4,4,0,0,0,75.0,0,0
1,0,1,3,0,0,0,9,2017,10,19,4,1,1,0,120.0,1,1
2,0,2,3,0,0,0,110,2018,5,1,4,0,0,0,109.25,1,1
2,1,1,0,3,0,0,11,2017,9,13,4,0,0,0,87.4,1,1
2,0,1,3,0,0,0,63,2018,11,17,4,0,0,0,88.4,1,1
2,0,0,3,0,0,0,84,2018,3,3,4,0,0,0,78.3,0,0
2,0,1,1,0,0,0,143,2018,8,13,4,0,0,0,114.3,0,0
2,0,1,3,0,0,0,9,2018,10,17,4,0,0,0,155.0,1,1
2,1,0,3,0,0,0,27,2018,10,20,3,0,0,0,85.0,1,1
2,0,2,1,0,0,0,33,2018,5,29,3,0,0,0,85.5,0,1
1,0,0,2,0,0,0,59,2018,1,28,4,0,0,0,0.0,0,1
2,2,0,1,0,1,5,37,2018,7,7,4,0,0,0,216.9,3,1
2,0,2,3,3,0,0,71,2018,4,23,4,0,0,0,84.15,0,1
2,0,0,3,0,0,0,90,2018,5,10,3,0,0,0,75.0,0,1
2,0,1,3,0,0,3,21,2018,12,29,4,0,0,0,131.35,1,1
2,0,0,4,3,0,0,152,2017,9,30,4,0,0,0,84.52,0,0
3,0,0,2,0,0,3,66,2018,8,19,4,0,0,0,168.3,2,1
1,0,0,2,0,0,0,37,2017,9,16,4,0,0,0,85.5,0,1
3,0,0,3,0,0,0,77,2018,5,17,4,0,0,0,159.3,0,0
1,0,1,2,0,0,6,15,2018,2,5,2,0,0,0,100.0,0,1
2,0,2,2,1,0,3,143,2018,7,16,4,0,0,0,115.6,0,1
2,0,1,3,0,0,1,47,2017,10,19,3,0,0,0,72.36,1,1
2,2,1,3,0,0,5,43,2018,3,24,4,0,0,0,186.4,1,1
2,0,0,2,0,0,3,78,2018,10,7,4,0,0,0,132.3,1,0
2,0,1,3,0,0,0,5,2017,8,31,4,0,0,0,105.25,1,1
2,0,1,3,0,0,0,100,2018,9,1,4,0,0,0,129.6,0,0
2,0,2,5,0,1,0,102,2018,7,23,4,0,0,0,114.3,1,1
2,1,1,0,0,0,0,8,2018,8,28,4,0,0,0,112.0,2,1
2,0,1,2,0,0,0,82,2018,3,28,3,0,0,0,38.67,0,1
1,0,2,6,0,0,0,77,2018,4,8,4,0,0,0,80.75,0,0
2,0,1,4,0,0,0,84,2018,3,30,3,0,0,0,75.34,0,1
2,0,2,1,3,0,0,13,2018,6,12,4,0,0,0,102.33,0,1
2,0,0,1,0,0,0,73,2018,5,14,4,0,0,0,126.9,1,1
2,0,0,1,3,0,0,65,2018,11,11,4,0,0,0,88.0,1,1
2,0,0,3,3,0,0,41,2018,3,15,4,0,0,0,71.1,1,1
2,0,1,3,3,0,0,17,2018,12,29,4,0,0,0,102.0,1,1
1,0,0,2,0,0,0,45,2018,2,19,4,0,0,0,72.9,0,0
2,0,2,3,0,0,0,111,2017,12,3,4,0,0,0,72.25,1,0
3,0,0,4,1,0,3,126,2018,8,16,4,0,0,0,195.75,0,0
2,2,0,2,0,0,0,5,2018,12,8,4,0,0,0,111.0,1,1
2,0,0,2,0,0,0,7,2018,2,26,4,0,0,0,93.0,1,1
1,0,0,1,0,0,3,4,2018,10,11,2,1,0,4,110.0,0,1
2,0,0,3,0,0,0,193,2018,9,1,4,0,0,0,108.9,0,0
2,0,2,5,0,0,3,59,2018,4,24,4,0,0,0,118.27,1,1
2,0,0,3,0,0,3,184,2018,10,4,4,0,0,0,122.4,0,0
2,0,2,3,0,0,0,45,2018,4,24,4,0,0,0,99.79,0,1
1,0,1,2,0,0,0,12,2018,3,7,4,0,0,0,85.0,0,0
2,0,1,1,3,0,0,52,2018,10,17,4,0,0,0,108.0,1,1
2,0,2,1,0,0,0,203,2018,10,8,3,0,0,0,87.12,0,1
2,0,1,2,0,0,0,49,2018,3,7,4,0,0,0,78.3,0,0
2,0,0,4,0,0,0,125,2018,9,7,4,0,0,0,136.0,2,1
2,0,2,7,0,0,0,199,2017,10,1,4,0,0,0,94.5,0,0
2,0,2,2,0,0,3,172,2018,10,28,4,0,0,0,104.4,0,0
3,0,1,3,0,0,3,63,2018,7,25,4,0,0,0,137.7,0,0
2,0,3,7,3,0,0,217,2018,12,5,4,0,0,0,46.63,1,1
2,0,2,4,0,0,3,34,2017,10,7,3,0,0,0,70.83,0,0
2,0,0,2,0,0,3,1,2017,10,7,4,0,0,0,155.0,0,1
2,0,1,1,3,0,0,32,2018,2,6,4,0,0,0,67.5,1,0
2,0,0,1,0,0,0,5,2018,8,20,4,0,0,0,130.0,3,1
1,0,0,1,3,0,0,36,2018,10,20,4,0,0,0,99.0,1,1
2,0,2,2,0,0,0,90,2018,5,7,4,0,0,0,119.85,0,1
2,0,1,3,0,0,3,37,2018,6,20,4,0,0,0,113.4,0,0
2,1,1,4,1,0,0,100,2017,7,6,4,0,0,0,93.6,2,0
2,0,0,3,0,0,3,35,2018,10,11,4,0,0,0,151.5,1,0
2,1,0,3,0,0,0,21,2018,5,31,4,0,0,0,139.0,0,0
2,0,2,1,0,0,0,47,2018,8,28,3,0,0,0,72.25,0,1
2,0,2,5,3,0,0,41,2018,6,27,4,0,0,0,104.53,0,0
2,0,2,3,1,0,0,203,2018,10,6,4,0,0,0,135.15,3,1
2,0,0,4,0,0,0,104,2018,7,6,4,0,0,0,83.12,1,1
1,0,2,0,0,0,0,44,2017,10,25,4,0,0,0,75.6,0,1
2,0,2,1,0,0,3,41,2018,9,18,4,0,0,0,149.4,1,0
3,0,2,4,0,0,3,288,2018,12,25,4,0,0,0,107.38,0,1
2,0,2,3,0,0,0,50,2018,4,1,4,0,0,0,101.31,0,0
2,0,1,2,1,0,0,33,2018,7,11,4,0,0,0,170.1,0,0
2,0,2,1,3,0,0,11,2018,1,16,4,0,0,0,67.5,0,1
2,0,2,2,0,0,0,80,2018,3,25,3,0,0,0,74.8,1,1
1,0,1,2,0,0,0,290,2018,6,17,3,0,0,0,65.0,1,1
2,0,1,4,1,0,0,54,2018,3,14,3,0,0,0,92.0,1,1
3,0,1,1,0,0,0,169,2018,8,22,4,0,0,0,137.7,0,0
2,0,2,1,0,0,3,68,2018,3,19,4,0,0,0,105.3,2,1
2,0,0,1,0,0,0,22,2017,8,21,3,0,0,0,75.0,0,1
3,0,2,4,1,0,3,85,2018,8,19,4,0,0,0,210.6,1,1
2,0,1,1,3,0,0,75,2018,6,4,4,0,0,0,89.28,0,1
2,0,2,1,3,0,0,54,2018,11,5,4,0,0,0,118.33,3,1
1,0,1,2,0,0,0,82,2018,4,11,3,0,0,0,76.5,0,1
2,0,1,4,0,0,3,33,2017,10,28,3,0,0,0,77.4,0,1
1,0,2,1,0,0,0,68,2018,6,18,4,0,0,0,89.53,0,0
2,1,2,5,0,0,0,162,2018,12,26,4,0,0,0,158.56,0,1
2,0,2,2,0,0,0,25,2017,10,4,4,0,0,0,84.0,2,1
2,0,0,1,3,0,0,70,2018,7,7,4,0,0,0,107.1,0,0
1,0,1,1,0,0,0,3,2018,7,18,2,0,0,0,79.0,1,1
2,1,0,2,0,0,0,138,2018,7,14,4,0,0,0,130.5,1,1
2,0,2,6,0,0,1,184,2017,10,17,4,0,0,0,65.29,1,1
2,1,1,3,0,0,0,71,2018,11,28,4,0,0,0,68.07,2,1
2,0,0,4,3,0,0,93,2018,6,14,4,0,0,0,128.78,0,0
1,0,0,1,0,0,0,19,2018,11,29,4,0,0,0,96.0,1,1
1,0,0,1,0,0,0,2,2018,4,21,2,1,0,20,67.0,1,1
1,0,0,2,0,0,0,154,2018,8,24,4,0,0,0,100.8,0,0
2,0,0,2,0,0,0,8,2017,10,20,4,0,0,0,135.0,1,1
2,0,0,3,0,0,1,56,2018,12,7,4,0,0,0,82.44,1,1
2,0,2,3,0,0,0,26,2018,7,3,3,0,0,0,85.0,0,1
2,0,0,3,3,0,0,1,2017,8,5,4,0,0,0,80.0,1,1
2,0,0,4,3,0,0,120,2018,4,12,4,0,0,0,80.75,1,1
1,0,0,2,3,0,0,2,2018,8,19,4,0,0,0,133.0,2,1
2,0,0,1,0,0,0,151,2018,7,15,4,0,0,0,105.3,1,0
2,1,1,4,0,0,3,67,2018,2,22,4,0,0,0,82.99,3,1
1,0,0,1,0,0,0,43,2017,10,23,4,0,0,0,0.0,0,1
1,0,0,2,0,0,0,33,2018,3,8,3,0,0,0,62.2,0,1
2,0,2,2,0,0,0,14,2017,12,26,4,0,0,0,99.5,0,1
1,0,1,1,0,0,0,85,2018,6,4,4,0,0,0,117.0,1,1
3,0,1,4,0,0,3,106,2018,7,18,4,0,0,0,141.3,1,1
1,0,2,2,0,0,0,54,2018,7,9,4,0,0,0,107.55,0,0
2,0,0,4,0,0,0,99,2018,3,15,4,0,0,0,73.95,0,0
2,0,2,3,3,0,0,117,2018,6,17,4,0,0,0,105.74,1,1
2,0,2,1,3,0,0,36,2018,8,28,4,0,0,0,101.7,0,1
2,0,0,3,0,0,0,72,2018,3,31,4,0,0,0,67.22,0,1
2,0,2,1,0,0,0,73,2018,1,10,3,0,0,0,59.8,0,1
3,0,0,1,0,0,3,60,2018,6,23,4,0,0,0,132.3,0,0
3,0,1,4,0,0,3,32,2018,11,14,4,0,0,0,107.1,1,0
2,0,2,2,0,0,0,35,2018,1,8,3,0,0,0,58.0,1,1
1,0,0,2,0,0,0,2,2018,1,12,4,1,11,4,82.9,1,1
2,0,1,2,1,0,0,31,2018,8,22,3,0,0,0,147.72,0,1
2,0,2,1,3,0,0,141,2018,6,4,4,0,0,0,109.2,0,0
2,0,1,1,1,0,0,247,2018,6,6,4,0,0,0,109.0,0,0
2,0,2,1,0,1,3,73,2018,8,6,4,0,0,0,140.4,2,1
2,0,2,1,0,0,4,32,2018,8,21,3,0,0,0,137.52,0,1
2,0,0,1,3,0,0,13,2018,6,28,4,0,0,0,119.0,1,1
2,0,0,1,1,0,3,16,2018,12,3,4,0,0,0,159.0,4,1
2,0,2,2,0,0,1,256,2018,8,7,4,0,0,0,96.25,1,1
2,0,2,1,0,0,0,31,2018,3,5,4,0,0,0,83.9,1,1
2,0,0,3,0,0,0,372,2018,12,28,4,0,0,0,93.3,0,0
1,1,2,3,1,0,0,172,2018,7,29,3,0,0,0,90.5,1,1
1,0,0,0,0,0,0,4,2018,4,30,4,0,0,0,0.0,0,1
2,0,3,7,3,0,0,17,2018,3,4,4,0,0,0,83.4,0,0
2,0,0,3,0,0,0,86,2017,9,9,2,0,0,0,100.0,0,1
2,0,1,3,0,0,0,175,2018,9,8,4,0,0,0,86.36,0,0
2,0,0,4,0,0,3,216,2018,8,30,3,0,0,0,86.7,0,1
1,0,0,2,0,0,0,91,2018,9,14,2,1,1,2,65.0,0,1
2,0,1,1,0,0,0,101,2018,4,9,4,0,0,0,96.3,1,0
1,0,0,1,3,0,0,1,2018,8,17,4,0,0,0,78.41,0,1
2,0,2,4,0,0,0,291,2018,12,28,4,0,0,0,80.75,2,1
2,0,2,1,3,0,0,20,2018,9,11,3,0,0,0,85.0,0,1
2,0,0,1,0,0,3,7,2018,5,21,3,0,0,0,107.0,0,1
1,0,1,1,0,0,0,92,2018,10,3,4,0,0,0,113.4,3,1
3,0,0,2,0,0,3,109,2018,8,19,4,0,0,0,150.3,0,0
2,0,0,2,0,0,0,127,2018,5,6,4,0,0,0,105.3,0,0
2,0,1,3,0,0,0,144,2018,9,12,4,0,0,0,126.9,3,1
2,0,0,2,0,0,0,65,2018,3,11,4,0,0,0,78.3,1,1
2,0,1,2,3,0,0,36,2018,11,25,4,0,0,0,88.0,2,1
2,0,2,2,0,0,0,70,2018,4,22,4,0,0,0,97.33,0,1
2,0,0,2,0,0,0,4,2017,8,21,4,0,0,0,106.0,1,1
2,0,2,2,0,0,0,85,2018,8,13,4,0,0,0,126.9,1,1
2,0,2,5,0,0,3,57,2018,5,28,4,0,0,0,140.4,1,0
2,0,0,2,0,0,0,5,2018,2,12,4,0,0,0,91.0,1,0
2,2,0,1,0,0,5,25,2018,10,13,4,0,0,0,229.0,2,1
2,0,2,2,3,0,0,134,2018,6,5,4,0,0,0,109.65,1,1
1,0,1,1,3,0,0,3,2018,6,27,3,0,0,0,124.0,0,1
2,0,2,1,0,0,0,19,2017,12,5,4,0,0,0,69.0,2,1
2,1,0,2,0,0,0,155,2018,8,16,4,0,0,0,130.5,0,0
2,0,0,3,0,0,3,13,2018,6,2,4,0,0,0,152.67,0,0
1,0,0,1,0,0,4,0,2018,9,8,1,1,0,29,0.0,4,1
1,0,1,2,3,0,0,35,2018,4,22,4,0,0,0,94.5,1,1
2,0,2,2,0,0,0,106,2018,5,21,4,0,0,0,120.28,0,0
0,2,0,3,0,0,1,85,2018,7,26,4,0,0,0,106.54,1,1
1,0,2,1,0,0,0,34,2018,6,19,3,0,0,0,81.0,0,0
1,0,1,1,0,0,0,4,2018,5,2,2,0,0,0,95.0,0,1
2,0,2,4,0,0,3,258,2018,8,18,3,0,0,0,82.44,0,1
3,0,0,1,0,1,3,186,2018,8,27,4,0,0,0,137.7,0,0
2,0,0,2,3,0,0,18,2018,7,15,4,0,0,0,139.0,1,0
2,0,1,0,3,0,0,27,2018,6,20,4,0,0,0,99.0,2,1
2,1,2,1,0,0,0,173,2018,9,10,4,0,0,0,143.1,0,0
2,0,0,2,3,0,0,23,2018,11,18,4,0,0,0,91.5,1,0
2,1,0,3,0,0,0,151,2018,12,29,4,0,0,0,143.28,1,0
1,0,0,1,0,0,0,7,2018,8,9,2,0,0,0,65.0,0,1
2,0,1,1,0,0,0,13,2018,5,9,4,0,0,0,85.47,1,1
2,0,0,1,0,0,3,56,2018,6,4,4,0,0,0,140.4,0,0
4,0,2,1,0,0,6,74,2018,12,25,4,0,0,0,174.42,2,1
2,0,2,1,1,1,3,30,2018,3,6,4,0,0,0,140.6,1,1
2,0,0,1,0,0,0,118,2017,8,20,3,0,0,0,63.75,0,0
1,0,1,2,0,0,0,0,2018,2,22,2,1,0,1,65.0,0,1
1,0,0,3,0,0,0,308,2018,11,23,4,0,0,0,78.3,1,0
3,0,1,3,0,0,3,40,2018,12,22,4,0,0,0,135.4,2,1
3,0,1,3,0,0,0,5,2018,1,28,4,0,0,0,130.0,0,1
2,0,2,1,3,0,0,17,2018,3,5,4,0,0,0,84.33,2,1
2,0,0,3,0,0,0,90,2018,12,21,4,0,0,0,93.6,1,1
2,0,2,2,0,0,0,17,2018,6,18,4,0,0,0,141.0,2,1
2,0,2,5,0,0,3,298,2018,10,9,4,0,0,0,79.59,1,1
2,2,1,2,0,0,5,3,2018,11,18,4,0,0,0,178.67,2,1
2,0,0,1,0,0,0,42,2017,9,24,3,0,0,0,85.0,1,1
2,0,1,2,3,0,0,27,2018,10,17,4,0,0,0,119.0,0,0
2,0,2,5,3,0,0,117,2018,11,4,4,0,0,0,126.0,1,0
1,2,1,2,0,0,0,9,2017,8,17,4,0,0,0,153.0,2,1
2,0,0,1,0,0,0,24,2018,6,23,4,0,0,0,101.0,1,1
2,0,0,2,0,0,0,24,2017,9,3,4,0,0,0,80.85,1,1
2,0,0,3,0,0,0,15,2018,11,29,4,0,0,0,106.33,2,1
1,1,0,0,0,0,1,22,2018,11,26,1,0,0,0,0.0,1,1
2,0,2,3,1,0,0,206,2018,9,23,4,0,0,0,132.77,0,0
3,0,0,3,0,0,3,47,2018,11,16,4,0,0,0,126.0,0,0
2,0,0,2,0,0,0,11,2017,9,4,4,0,0,0,124.0,2,1
2,0,0,1,0,0,3,31,2018,10,7,4,0,0,0,157.5,3,1
2,0,0,2,0,0,0,8,2018,2,5,4,0,0,0,93.0,1,1
2,0,0,1,0,0,3,26,2018,4,13,4,0,0,0,126.0,1,1
2,0,0,2,0,0,0,22,2018,6,17,4,0,0,0,141.0,1,1
2,0,1,3,3,0,0,18,2018,11,7,3,0,0,0,66.25,0,1
2,0,1,2,0,0,3,94,2018,4,15,4,0,0,0,90.08,0,1
2,0,1,1,0,0,3,10,2018,5,9,4,0,0,0,126.0,1,1
2,0,1,3,0,0,3,4,2018,9,12,4,0,0,0,179.0,1,1
2,0,0,1,0,0,0,0,2017,10,21,4,0,0,0,145.0,0,1
2,1,0,1,3,0,0,31,2017,12,19,4,0,0,0,51.97,1,1
2,0,2,5,3,0,0,168,2018,7,2,4,0,0,0,62.18,1,1
2,0,0,3,0,0,0,197,2018,8,25,3,0,0,0,112.0,0,0
2,0,2,6,0,0,0,185,2018,8,10,4,0,0,0,99.45,1,1
2,0,2,3,3,0,0,18,2018,6,30,4,0,0,0,139.0,1,1
2,0,0,4,3,0,0,205,2018,10,18,4,0,0,0,85.5,2,0
1,0,1,0,3,0,0,52,2018,8,28,4,0,0,0,118.0,1,0
2,0,0,1,0,0,0,47,2018,10,27,4,0,0,0,128.0,1,1
2,1,0,3,0,0,0,1,2018,3,17,4,0,0,0,119.67,2,1
2,0,2,1,0,0,0,92,2018,6,26,3,0,0,0,80.75,1,1
2,0,1,4,0,0,0,8,2018,11,2,4,0,0,0,115.6,1,1
2,0,1,2,0,0,0,68,2018,4,11,3,0,0,0,75.0,1,1
2,0,1,3,0,0,3,229,2018,7,4,4,0,0,0,116.95,0,0
2,0,0,2,0,0,0,1,2017,10,14,3,0,0,0,100.8,0,1
2,0,2,5,0,0,0,189,2018,8,6,4,0,0,0,99.45,1,0
2,0,1,1,0,0,0,7,2018,6,13,4,0,0,0,77.77,1,1
1,0,1,2,0,0,0,1,2018,5,6,2,0,0,0,105.0,0,1
2,0,0,3,0,0,0,87,2018,6,9,4,0,0,0,97.71,0,0
2,0,0,1,0,0,0,2,2018,2,10,2,0,0,0,71.0,0,1
1,0,0,1,0,0,0,108,2018,4,28,4,0,0,0,67.15,0,1
2,0,2,5,0,0,3,69,2018,4,14,4,0,0,0,110.99,1,0
2,0,2,3,0,0,1,284,2018,10,16,4,0,0,0,81.82,0,0
3,0,1,2,0,0,3,220,2018,9,16,3,0,0,0,115.6,1,0
2,0,0,2,0,0,1,169,2018,8,18,4,0,0,0,97.54,2,1
3,0,0,4,0,0,3,86,2018,7,27,4,0,0,0,139.95,0,0
0,2,0,4,0,0,1,53,2018,11,29,4,0,0,0,77.86,2,1
2,0,0,1,0,0,3,37,2018,12,30,4,0,0,0,146.0,1,1
0,2,2,2,0,0,1,62,2018,9,4,4,0,0,0,96.23,0,0
1,0,1,0,1,0,0,4,2018,3,7,3,0,0,0,92.0,0,1
1,0,1,1,3,0,0,62,2018,11,7,4,0,0,0,143.2,0,1
2,0,2,2,0,0,0,242,2017,11,22,4,0,0,0,72.25,1,1
2,0,0,1,0,0,0,162,2018,8,27,4,0,0,0,96.3,0,0
2,0,0,3,3,0,0,52,2018,4,12,4,0,0,0,94.5,0,0
1,0,0,1,0,0,0,105,2018,9,28,2,1,1,4,65.0,0,1
2,0,0,4,0,0,0,51,2018,11,16,3,0,0,0,75.0,0,1
2,0,2,4,0,0,0,228,2018,8,27,4,0,0,0,90.95,0,0
2,0,0,3,0,0,3,124,2018,10,25,4,0,0,0,104.4,0,0
2,0,0,1,0,0,0,184,2018,4,30,4,0,0,0,118.0,1,0
1,0,0,1,0,0,0,0,2018,11,2,2,1,0,3,65.0,0,1
2,0,0,3,0,0,0,2,2018,1,7,4,0,0,0,96.0,1,1
2,0,1,1,1,0,4,96,2017,9,28,4,0,0,0,138.0,0,0
2,0,2,1,0,0,0,46,2018,5,7,4,0,0,0,126.9,2,1
3,0,1,4,1,0,3,118,2018,8,1,4,0,0,0,189.0,2,1
1,0,0,1,0,0,0,1,2018,1,27,4,0,0,0,80.0,1,1
3,0,2,3,0,0,3,53,2017,9,26,3,0,0,0,167.22,1,1
3,0,1,4,0,0,3,124,2018,8,8,4,0,0,0,146.7,0,0
2,0,1,2,0,0,3,124,2018,5,6,4,0,0,0,114.3,1,1
1,0,0,3,0,1,0,1,2018,12,20,2,1,0,8,67.0,1,1
