no_of_adults,no_of_children,no_of_weekend_nights,no_of_week_nights,type_of_meal_plan,required_car_parking_space,room_type_reserved,lead_time,arrival_year,arrival_month,arrival_date,market_segment_type,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,avg_price_per_room,no_of_special_requests,booking_status
2,0,0,1,0,0,0,20,2018,6,2,4,0.0,0.0,0.0,121.0,0,0
1,0,0,3,3,0,0,134,2018,5,17,4,0.0,0.0,0.0,94.5,0,0
2,0,2,2,1,0,2,48,2018,10,15,4,0.0,0.0,0.0,173.7,2,1
2,0,0,1,3,0,0,5,2018,4,19,4,0.0,0.0,0.0,89.0,0,1
2,0,4,9,3,0,0,0,2017,8,19,4,0.0,0.0,0.0,85.92,1,1
2,3,0,2,0,0,5,114,2018,8,2,4,0.0,0.0,0.0,266.3,0,0
2,0,1,2,0,0,0,137,2018,12,9,4,0.0,0.0,0.0,90.0,1,1
2,0,0,1,0,0,0,151,2018,7,15,4,0.0,0.0,0.0,105.3,1,0
2,0,1,3,0,0,0,163,2018,8,8,4,0.0,0.0,0.0,78.96,1,1
2,0,1,2,0,1,0,7,2018,8,12,4,0.0,0.0,0.0,175.67,1,1
3,0,0,4,0,0,2,20,2018,3,9,4,0.0,0.0,0.0,129.5,4,1
2,0,1,0,3,1,0,1,2018,11,28,4,0.0,0.0,0.0,97.0,1,1
0,2,2,3,0,0,1,216,2018,10,23,4,0.0,0.0,0.0,83.83,3,1
3,0,0,3,0,0,2,36,2018,4,28,4,0.0,0.0,0.0,152.4,2,1
2,0,2,1,3,0,0,25,2018,7,9,4,0.0,0.0,0.0,139.0,0,0
3,0,1,5,1,0,2,179,2018,8,15,4,0.0,0.0,0.0,179.92,0,0
3,0,2,1,0,0,0,84,2018,6,26,4,0.0,0.0,0.0,103.72,2,1
2,0,0,2,3,0,0,9,2018,3,29,4,0.0,0.0,0.0,89.0,1,1
2,0,2,1,0,0,0,79,2018,12,18,4,0.0,0.0,0.0,102.6,1,1
1,0,1,2,0,0,0,204,2017,10,2,4,0.0,0.0,0.0,59.07,0,0
2,0,0,3,0,0,0,48,2017,10,1,4,0.0,0.0,0.0,105.9,1,1
1,0,1,0,0,0,0,13,2018,12,5,4,0.0,0.0,0.0,96.0,0,1
2,0,2,5,0,0,2,105,2018,10,6,4,0.0,0.0,0.0,132.3,2,1
2,0,1,3,0,0,0,153,2018,7,4,4,0.0,0.0,0.0,133.88,2,0
1,0,0,2,0,0,0,1,2018,3,9,2,0.6931471805599453,0.6931471805599453,1.791759469228055,65.0,0,1
1,2,0,1,0,0,2,1,2018,8,2,4,0.0,0.0,0.0,181.0,1,1
2,0,2,2,0,0,2,3,2018,12,23,4,0.0,0.0,0.0,93.63,2,1
2,0,2,3,0,0,0,12,2018,12,3,4,0.0,0.0,0.0,89.59,0,1
1,0,2,1,1,0,0,3,2017,8,22,3,0.0,0.0,0.0,36.25,0,1
2,0,0,1,0,0,0,61,2018,5,14,4,0.0,0.0,0.0,126.9,1,1
2,0,0,1,0,0,0,1,2017,9,17,2,0.0,0.0,0.0,135.0,0,1
2,0,0,1,3,0,0,3,2018,2,13,4,0.0,0.0,0.0,60.83,1,1
2,0,0,3,0,0,2,2,2018,5,26,4,0.0,0.0,0.0,176.0,1,1
2,0,1,3,3,0,0,6,2018,12,15,4,0.0,0.0,0.0,66.3,0,1
2,0,2,3,0,0,0,19,2017,12,5,4,0.6931471805599453,0.6931471805599453,0.0,69.0,0,1
2,0,1,0,3,0,0,23,2018,9,12,4,0.0,0.0,0.0,68.53,1,1
2,0,1,4,0,1,0,6,2018,3,14,4,0.0,0.0,0.0,118.0,1,1
2,0,2,1,0,0,0,138,2018,4,23,3,0.0,0.0,0.0,71.0,0,1
2,0,1,1,0,0,0,32,2018,12,17,1,0.0,0.0,0.0,0.0,1,1
3,0,0,5,0,0,2,107,2018,6,28,4,0.0,0.0,0.0,146.7,2,1
1,0,0,1,0,0,0,68,2017,12,2,2,0.0,0.0,0.0,65.0,2,1
2,0,2,1,0,0,0,76,2018,4,2,4,0.0,0.0,0.0,87.3,1,1
1,0,1,3,0,0,0,33,2018,11,7,4,0.0,0.0,0.0,143.28,0,1
2,0,0,1,3,0,0,4,2018,12,15,4,0.0,0.0,0.0,78.0,2,1
2,0,2,2,0,0,0,180,2018,11,27,4,0.0,0.0,0.0,85.0,0,0
2,2,1,3,0,0,4,195,2018,7,18,4,0.0,0.0,0.0,158.95,0,0
3,0,1,1,0,0,2,59,2018,9,24,4,0.0,0.0,0.0,168.3,0,0
2,2,0,2,0,0,4,20,2018,8,10,4,0.0,0.0,0.0,231.0,1,1
1,0,0,1,0,0,0,6,2018,8,17,2,0.0,0.0,0.0,79.0,0,1
2,0,0,2,3,0,0,12,2018,1,15,4,0.0,0.0,0.0,77.0,1,1
2,0,0,3,0,0,0,57,2018,12,8,4,0.0,0.0,0.0,93.6,1,1
2,0,0,1,0,0,0,173,2018,8,4,4,0.0,0.0,0.0,105.3,0,0
2,0,0,3,0,0,0,104,2018,6,9,4,0.0,0.0,0.0,126.9,0,0
3,0,0,3,0,0,0,93,2018,6,8,4,0.0,0.0,0.0,159.3,0,0
2,0,0,4,0,0,2,50,2017,11,10,3,0.0,0.0,0.0,69.0,0,1
2,0,0,1,0,0,2,0,2018,2,10,4,0.0,0.0,0.0,106.0,2,1
3,0,2,1,0,0,0,205,2018,5,29,3,0.0,0.0,0.0,125.0,0,0
2,0,1,2,1,0,0,105,2017,10,12,4,0.0,0.0,0.0,110.0,0,0
2,0,0,1,0,0,0,37,2018,6,29,3,0.0,0.0,0.0,85.5,0,1
1,0,0,3,0,0,0,176,2018,9,8,3,0.0,0.0,0.0,116.1,0,0
3,0,0,1,0,0,2,48,2018,9,2,4,0.0,0.0,0.0,142.2,2,1
2,0,2,4,0,0,2,43,2018,10,15,4,0.0,0.0,0.0,145.2,1,1
2,1,0,3,0,0,0,94,2018,12,6,4,0.0,0.0,0.0,109.8,0,0
1,0,0,1,0,0,0,3,2018,5,19,3,0.6931471805599453,0.0,2.4849066497880004,45.0,2,1
3,0,1,2,0,0,2,58,2018,6,10,4,0.0,0.0,0.0,158.53,2,1
2,0,1,3,3,0,0,120,2018,5,2,4,0.0,0.0,0.0,89.25,1,0
2,0,2,5,0,0,0,81,2018,3,23,4,0.0,0.0,0.0,89.31,0,1
2,0,0,1,3,0,0,11,2018,1,28,4,0.0,0.0,0.0,62.83,1,1
2,0,2,5,0,0,2,90,2018,3,20,4,0.0,0.0,0.0,89.74,1,0
2,0,2,2,0,0,2,38,2018,9,10,4,0.0,0.0,0.0,149.4,0,0
2,0,0,1,0,0,0,11,2018,2,13,4,0.0,0.0,0.0,91.0,1,1
2,0,0,1,3,0,0,23,2018,4,8,4,0.0,0.0,0.0,98.0,0,1
2,0,2,1,0,0,0,91,2018,6,19,4,0.0,0.0,0.0,135.9,0,0
2,0,0,1,3,0,0,30,2018,11,4,4,0.0,0.0,0.0,80.47,1,0
3,0,0,1,0,0,2,54,2018,9,1,4,0.0,0.0,0.0,142.2,2,1
2,0,1,2,0,0,0,145,2018,9,19,3,0.0,0.0,0.0,80.75,0,1
2,0,2,2,0,0,0,86,2018,4,9,3,0.0,0.0,0.0,80.75,1,1
2,2,2,2,0,0,5,4,2018,4,8,4,0.0,0.0,0.0,221.39,2,1
1,0,0,1,3,0,0,0,2018,3,17,4,0.0,0.0,0.0,97.0,1,1
2,0,2,1,1,0,0,124,2017,8,8,4,0.0,0.0,0.0,94.5,0,0
2,0,0,1,0,0,0,85,2018,2,13,4,0.0,0.0,0.0,87.0,0,0
2,0,0,1,0,0,0,2,2018,4,7,4,0.0,0.0,0.0,101.0,1,1
2,0,1,1,3,0,0,18,2018,12,31,4,0.0,0.0,0.0,129.0,1,1
2,0,1,3,0,0,0,116,2018,5,19,4,0.0,0.0,0.0,136.0,1,0
2,0,2,3,0,0,2,107,2018,5,7,3,0.0,0.0,0.0,90.95,0,1
3,0,0,4,0,0,0,71,2018,12,6,3,0.0,0.0,0.0,105.0,0,1
2,0,0,2,1,0,2,64,2018,7,14,4,0.0,0.0,0.0,153.0,0,0
2,0,1,2,0,0,2,26,2018,5,20,4,0.0,0.0,0.0,158.33,0,0
2,0,0,3,0,0,0,36,2018,2,11,3,0.0,0.0,0.0,64.0,0,1
2,0,0,5,0,0,2,44,2018,10,18,4,0.0,0.0,0.0,133.44,3,1
2,0,0,3,0,0,0,119,2018,9,22,4,0.0,0.0,0.0,129.6,2,1
1,0,1,2,0,0,2,1,2018,8,26,4,0.0,0.0,0.0,174.0,1,1
2,0,1,1,1,0,2,68,2018,7,4,3,0.0,0.0,0.0,107.95,0,1
2,0,0,2,0,1,0,137,2018,9,6,4,0.0,0.0,0.0,135.9,2,1
1,0,2,0,0,0,0,95,2018,10,30,4,0.0,0.0,0.0,85.5,1,1
2,0,0,3,3,0,0,128,2018,7,7,4,0.0,0.0,0.0,103.5,0,0
2,0,2,2,0,0,2,52,2018,10,1,4,0.0,0.0,0.0,122.4,1,1
1,0,0,1,0,0,0,7,2018,8,17,4,0.0,0.0,0.0,124.0,0,0
2,0,2,2,0,0,0,111,2018,6,26,4,0.0,0.0,0.0,99.45,1,1
1,0,2,4,1,0,0,327,2017,9,9,4,0.0,0.0,0.0,0.0,0,1
2,0,2,1,3,0,0,10,2018,10,16,4,0.0,0.0,0.0,107.8,3,1
2,0,1,2,0,0,0,74,2018,11,11,4,0.0,0.0,0.0,93.6,2,1
2,1,0,1,0,0,2,1,2017,8,26,1,0.0,0.0,0.0,0.0,2,1
2,0,2,2,3,0,0,69,2018,8,13,4,0.0,0.0,0.0,125.1,1,1
1,0,0,4,0,0,0,8,2018,11,16,4,0.0,0.0,0.0,80.75,2,1
2,0,2,5,0,0,0,170,2018,9,29,4,0.0,0.0,0.0,114.04,0,0
2,0,2,3,0,0,0,192,2017,9,25,4,0.0,0.0,0.0,102.0,0,0
2,0,1,4,0,0,2,62,2018,4,11,4,0.0,0.0,0.0,112.2,0,1
2,0,1,1,0,0,0,36,2018,12,3,1,0.0,0.0,0.0,0.0,0,1
2,0,0,2,0,0,0,77,2018,3,25,4,0.0,0.0,0.0,109.8,0,1
2,0,1,1,0,0,2,109,2018,6,27,4,0.0,0.0,0.0,86.9,0,0
2,0,0,4,0,0,2,292,2018,12,13,4,0.0,0.0,0.0,86.7,0,0
2,0,0,3,0,0,0,55,2018,11,24,4,0.0,0.0,0.0,93.6,3,1
2,0,0,4,1,0,0,323,2018,5,17,3,0.0,0.0,0.0,112.0,1,0
2,0,0,1,3,0,0,6,2018,2,20,4,0.0,0.0,0.0,79.0,1,1
2,0,1,2,3,0,0,71,2018,12,5,4,0.0,0.0,0.0,79.2,1,1
2,0,2,1,3,0,0,11,2018,5,7,4,0.0,0.0,0.0,109.0,1,1
1,0,1,2,0,0,0,14,2018,11,18,3,0.0,0.0,0.0,75.0,0,1
2,1,0,2,1,0,0,2,2018,1,29,4,0.0,0.0,0.0,162.0,1,1
2,0,0,4,0,0,2,64,2018,4,20,4,0.0,0.0,0.0,114.33,1,0
2,0,0,4,1,0,0,17,2018,3,1,4,0.0,0.0,0.0,92.53,0,0
2,0,2,2,0,0,2,35,2018,10,2,4,0.0,0.0,0.0,144.63,0,1
2,0,1,2,0,0,2,54,2018,6,10,4,0.0,0.0,0.0,111.11,1,1
2,0,2,4,0,0,0,152,2018,6,18,3,0.0,0.0,0.0,80.75,0,1
2,0,1,2,0,0,2,80,2018,12,26,4,0.0,0.0,0.0,102.6,0,0
1,0,1,0,0,0,2,5,2018,9,12,0,0.0,0.0,0.0,110.0,0,0
2,0,0,2,0,0,0,58,2018,4,7,4,0.0,0.0,0.0,105.3,1,1
2,0,0,3,0,0,1,41,2018,2,18,4,0.0,0.0,0.0,72.37,0,1
2,0,0,3,0,0,2,50,2018,9,1,4,0.0,0.0,0.0,98.64,0,1
1,0,0,1,0,0,5,0,2018,8,4,1,0.6931471805599453,0.0,0.6931471805599453,0.0,4,1
2,0,0,2,1,0,0,346,2018,9,13,4,0.0,0.0,0.0,115.0,1,0
2,0,0,2,0,0,0,29,2018,4,12,4,0.0,0.0,0.0,111.15,0,0
2,0,0,1,0,0,0,62,2018,9,3,4,0.0,0.0,0.0,109.8,1,1
1,0,1,1,0,0,0,0,2018,3,7,2,0.6931471805599453,0.0,2.70805020110221,66.0,1,1
1,0,2,1,0,0,0,35,2018,4,17,4,0.0,0.0,0.0,93.9,0,0
2,0,0,3,0,1,2,37,2018,10,27,4,0.0,0.0,0.0,153.0,3,1
1,0,0,1,0,0,0,0,2017,9,17,1,0.0,0.0,0.0,0.0,0,1
2,0,2,3,0,0,2,144,2018,5,22,4,0.0,0.0,0.0,112.03,1,1
2,0,1,2,0,0,0,174,2018,3,25,4,0.0,0.0,0.0,115.2,1,0
2,1,2,4,0,0,0,68,2018,5,7,4,0.0,0.0,0.0,135.15,0,0
2,0,1,3,0,0,0,91,2018,4,25,4,0.0,0.0,0.0,90.95,1,1
2,0,0,4,0,0,0,45,2018,4,26,4,0.0,0.0,0.0,104.98,0,0
2,0,0,3,0,0,2,10,2018,9,29,4,0.0,0.0,0.0,152.53,0,1
2,1,0,3,0,0,0,30,2018,10,20,4,0.0,0.0,0.0,159.0,1,0
1,0,0,1,0,0,0,0,2018,10,25,1,0.6931471805599453,1.6094379124341003,2.9444389791664403,0.0,1,1
2,2,1,3,0,1,4,9,2018,2,25,4,0.0,0.0,0.0,182.0,0,1
2,0,0,3,1,0,0,43,2017,12,31,3,0.0,0.0,0.0,137.33,0,1
3,0,2,3,0,0,2,170,2018,8,11,4,0.0,0.0,0.0,130.05,2,0
2,1,0,2,1,0,2,4,2018,3,11,4,0.0,0.0,0.0,183.5,2,1
2,0,0,3,0,0,2,131,2018,5,5,4,0.0,0.0,0.0,114.3,1,0
1,0,1,0,0,0,0,164,2018,10,16,3,0.0,0.0,0.0,115.0,0,0
1,0,2,1,1,0,0,124,2017,8,8,3,0.0,0.0,0.0,36.25,0,1
2,0,0,2,0,0,0,132,2018,4,6,4,0.0,0.0,0.0,107.0,1,0
3,0,2,2,0,0,2,41,2018,7,2,4,0.0,0.0,0.0,150.3,1,1
2,0,2,4,0,0,0,41,2018,1,7,4,0.0,0.0,0.0,86.07,1,1
2,1,1,1,0,1,0,6,2018,2,20,4,0.0,0.0,0.0,120.0,3,1
2,0,1,5,0,0,2,272,2018,12,27,4,0.0,0.0,0.0,110.78,0,1
2,0,1,1,0,0,2,47,2018,10,24,4,0.0,0.0,0.0,101.72,1,1
2,0,0,4,0,0,0,157,2018,7,6,4,0.0,0.0,0.0,107.95,0,0
2,0,1,3,0,0,0,53,2018,11,14,3,0.0,0.0,0.0,68.0,0,1
2,0,1,2,0,0,2,105,2018,7,15,4,0.0,0.0,0.0,118.8,1,1
1,0,2,2,0,0,0,2,2017,10,18,4,0.0,0.0,0.0,98.21,0,1
2,0,2,3,0,0,2,80,2018,9,17,4,0.0,0.0,0.0,149.4,2,1
2,2,0,2,0,0,4,22,2018,7,21,4,0.0,0.0,0.0,240.0,1,1
1,0,1,1,0,0,0,32,2018,7,4,2,0.6931471805599453,0.0,2.1972245773362196,65.0,1,1
2,0,1,0,3,0,0,72,2018,4,18,4,0.0,0.0,0.0,85.5,1,0
1,0,0,1,0,0,0,9,2018,12,16,4,0.0,0.0,0.0,86.0,0,1
2,0,1,2,0,0,0,19,2018,2,19,4,0.0,0.0,0.0,93.0,1,1
2,0,2,2,0,0,0,46,2018,11,12,3,0.0,0.0,0.0,75.0,0,1
3,0,0,2,0,0,2,129,2018,8,25,4,0.0,0.0,0.0,137.7,0,1
2,0,2,3,0,0,0,38,2018,1,10,3,0.0,0.0,0.0,60.0,0,1
1,0,0,1,3,0,0,36,2018,10,20,4,0.0,0.0,0.0,108.0,1,1
3,0,1,2,0,0,2,48,2018,4,11,4,0.0,0.0,0.0,137.7,1,0
1,0,0,1,0,0,0,0,2018,6,7,4,0.0,0.0,0.0,115.0,1,1
2,0,0,3,3,0,0,39,2018,3,15,4,0.0,0.0,0.0,51.19,0,1
2,0,1,0,0,1,2,123,2018,8,21,4,0.0,0.0,0.0,146.7,0,1
2,0,1,4,0,0,0,0,2017,11,2,4,0.0,0.0,0.0,107.0,1,1
2,0,1,2,0,0,2,132,2018,7,29,4,0.0,0.0,0.0,124.8,1,1
2,0,0,4,0,0,0,270,2018,4,20,3,0.0,0.0,0.0,80.0,2,1
2,0,1,2,0,0,0,29,2018,12,23,4,0.0,0.0,0.0,104.0,0,1
2,0,2,1,0,0,0,70,2018,4,17,4,0.0,0.0,0.0,99.3,0,1
3,0,1,2,0,0,2,204,2018,8,29,4,0.0,0.0,0.0,128.7,0,0
2,0,0,1,3,0,0,0,2018,10,20,4,0.6931471805599453,0.0,1.6094379124341003,150.0,2,1
2,0,0,3,0,0,0,150,2017,8,13,4,0.0,0.0,0.0,76.5,2,1
1,0,0,1,0,1,0,1,2018,9,16,4,0.0,0.0,0.0,139.5,2,1
2,2,1,2,1,1,4,16,2018,8,19,4,0.0,0.0,0.0,283.67,1,1
2,0,0,4,0,0,0,112,2018,5,4,4,0.0,0.0,0.0,111.78,1,1
2,0,2,3,3,0,0,23,2018,10,2,4,0.0,0.0,0.0,94.36,1,1
2,2,2,1,0,0,4,16,2017,9,5,4,0.0,0.0,0.0,165.0,3,1
2,0,1,3,0,0,0,5,2017,8,24,4,0.0,0.0,0.0,90.0,2,1
2,0,2,3,0,0,0,87,2017,8,13,4,0.0,0.0,0.0,76.5,0,0
2,2,0,4,0,0,5,8,2017,9,1,4,0.0,0.0,0.0,159.75,2,1
1,0,0,1,3,0,0,37,2018,5,13,4,0.0,0.0,0.0,116.1,0,1
2,0,0,2,0,1,0,2,2018,8,9,4,0.0,0.0,0.0,179.0,1,1
1,0,0,1,0,0,0,3,2017,11,26,2,0.0,0.0,0.0,79.0,1,1
2,0,2,4,0,0,2,26,2018,11,12,4,0.0,0.0,0.0,99.17,2,1
2,0,1,0,0,0,0,52,2018,3,21,4,0.0,0.0,0.0,99.0,1,1
2,0,0,3,0,0,0,31,2018,2,4,4,0.0,0.0,0.0,80.3,1,1
1,0,0,1,0,0,0,5,2018,4,5,2,0.6931471805599453,0.0,0.6931471805599453,89.0,1,1
2,0,2,1,0,0,0,166,2018,8,27,4,0.0,0.0,0.0,96.3,0,0
2,0,1,2,3,0,0,13,2018,4,25,4,0.0,0.0,0.0,109.0,0,0
2,0,0,4,0,0,0,69,2017,12,30,4,0.0,0.0,0.0,111.3,1,1
1,0,1,0,0,0,0,3,2017,10,19,4,0.0,0.0,0.0,139.0,0,1
1,0,0,1,0,0,0,57,2018,3,10,4,0.0,0.0,0.0,54.98,1,1
2,0,1,2,0,0,0,28,2018,6,20,3,0.0,0.0,0.0,85.5,0,1
2,0,1,2,0,0,0,45,2018,10,3,4,0.0,0.0,0.0,126.0,0,0
2,0,0,3,0,0,0,71,2018,2,17,4,0.0,0.0,0.0,78.3,0,0
2,0,0,1,0,0,0,443,2018,4,29,4,0.0,0.0,0.0,65.0,0,0
2,0,2,3,0,0,0,192,2017,8,6,4,0.0,0.0,0.0,76.5,2,1
2,0,0,0,0,0,0,65,2018,3,23,4,0.0,0.0,0.0,0.0,0,1
2,0,0,2,0,0,0,173,2018,8,2,4,0.0,0.0,0.0,105.3,0,0
3,0,1,1,0,0,2,37,2018,10,15,4,0.0,0.0,0.0,175.5,1,1
1,0,0,3,0,1,0,29,2018,4,5,2,0.0,0.0,0.0,67.0,0,1
2,2,0,2,0,0,4,46,2018,11,18,4,0.0,0.0,0.0,156.6,0,1
2,2,1,1,0,0,4,6,2018,4,23,4,0.0,0.0,0.0,196.0,1,1
2,0,2,2,0,0,0,125,2018,8,20,4,0.0,0.0,0.0,105.3,2,1
2,0,2,4,0,0,0,102,2017,12,19,4,0.0,0.0,0.0,72.25,1,0
2,0,0,4,0,0,0,44,2018,9,20,4,0.0,0.0,0.0,101.52,0,1
2,1,2,1,0,0,0,130,2018,7,16,4,0.0,0.0,0.0,103.56,2,1
2,0,1,4,0,0,2,78,2018,12,26,4,0.0,0.0,0.0,110.84,2,1
1,0,0,1,0,0,0,19,2017,10,7,2,0.0,0.0,0.0,85.5,0,1
2,1,2,4,0,0,1,35,2018,11,26,2,0.0,0.0,0.0,71.25,2,1
2,0,0,3,0,0,0,204,2018,5,5,3,0.0,0.0,0.0,100.0,0,0
1,0,0,1,0,1,2,2,2018,4,20,2,0.6931471805599453,0.0,1.3862943611198906,119.0,1,1
2,1,0,3,0,0,0,18,2018,6,30,4,0.0,0.0,0.0,169.0,1,1
2,0,2,5,1,0,0,277,2018,9,5,3,0.0,0.0,0.0,89.14,1,1
3,0,1,1,0,0,2,35,2018,4,18,4,0.0,0.0,0.0,128.7,2,1
2,0,1,2,0,0,0,7,2017,9,7,4,0.0,0.0,0.0,111.33,0,1
2,0,2,5,0,0,0,108,2018,4,27,4,0.0,0.0,0.0,97.02,1,1
2,0,1,2,1,0,0,38,2018,9,9,4,0.0,0.0,0.0,170.1,1,1
2,1,0,1,0,0,0,54,2018,10,25,4,0.0,0.0,0.0,123.3,2,1
2,0,2,1,0,0,0,102,2017,12,5,4,0.0,0.0,0.0,72.25,0,0
1,0,0,1,0,0,0,1,2018,1,22,3,0.6931471805599453,0.0,1.6094379124341003,45.0,1,1
2,0,1,3,0,0,0,46,2018,3,28,3,0.0,0.0,0.0,80.75,0,1
2,0,0,4,0,0,0,21,2018,3,9,4,0.0,0.0,0.0,93.5,0,0
2,0,0,4,0,0,0,7,2018,10,18,4,0.0,0.0,0.0,160.0,1,1
1,0,0,1,0,0,0,13,2018,11,2,4,0.0,0.0,0.0,112.0,2,1
2,0,3,9,0,0,0,0,2017,8,19,4,0.0,0.0,0.0,106.84,2,1
2,0,0,3,0,0,1,77,2018,9,21,4,0.0,0.0,0.0,127.38,3,1
1,0,0,1,0,0,0,1,2018,9,20,0,0.0,0.0,0.0,95.0,0,1
1,0,0,1,0,0,0,47,2017,12,24,4,0.0,0.0,0.0,81.0,2,1
2,0,2,1,0,0,0,3,2017,9,19,2,0.0,0.0,0.0,120.0,0,1
2,0,1,3,0,0,0,9,2018,1,28,4,0.0,0.0,0.0,70.4,0,1
1,0,0,3,0,0,0,76,2018,4,28,4,0.0,0.0,0.0,111.3,1,0
2,0,2,2,0,0,2,110,2018,4,10,4,0.0,0.0,0.0,93.08,3,1
2,0,2,2,0,0,0,71,2018,6,17,3,0.0,0.0,0.0,80.75,1,1
2,1,1,3,0,0,0,178,2018,6,27,4,0.0,0.0,0.0,92.94,1,1
2,0,2,0,3,0,0,17,2018,9,11,4,0.0,0.0,0.0,74.1,1,1
2,0,1,0,0,0,0,18,2018,7,3,4,0.0,0.0,0.0,151.0,1,1
2,0,0,2,3,0,0,36,2018,10,20,4,0.0,0.0,0.0,119.5,2,1
0,2,1,1,0,0,5,14,2018,8,13,4,0.0,0.0,0.0,0.0,1,1
2,0,0,3,3,0,0,30,2018,2,25,4,0.0,0.0,0.0,69.9,0,0
2,0,0,2,0,0,0,12,2018,6,8,4,0.0,0.0,0.0,121.0,1,0
2,1,1,3,1,0,0,100,2018,10,24,4,0.0,0.0,0.0,132.08,0,1
2,0,2,1,0,0,0,15,2018,5,8,4,0.0,0.0,0.0,111.0,0,0
2,0,0,2,1,0,2,57,2018,11,17,4,0.0,0.0,0.0,136.8,1,0
2,0,1,2,0,0,0,200,2018,7,15,3,0.0,0.0,0.0,72.25,0,1
2,0,0,1,0,0,0,11,2018,8,16,4,0.0,0.0,0.0,128.0,0,1
2,0,0,1,3,0,0,31,2018,9,16,4,0.0,0.0,0.0,125.1,1,1
2,0,1,2,0,0,2,0,2018,9,16,1,0.0,0.0,0.0,0.0,2,1
1,0,0,1,0,0,2,1,2017,10,20,4,0.0,0.0,0.0,155.0,1,1
3,0,2,2,0,0,0,82,2018,7,3,4,0.0,0.0,0.0,112.96,1,1
1,0,0,1,0,0,0,0,2017,9,5,4,0.0,0.0,0.0,133.0,1,0
2,1,0,1,0,0,0,195,2018,8,13,4,0.0,0.0,0.0,121.5,1,0
2,0,2,1,0,0,0,41,2017,12,27,4,0.0,0.0,0.0,65.02,0,1
2,0,2,1,0,0,0,124,2018,10,9,4,0.0,0.0,0.0,118.8,2,1
2,0,0,2,0,0,0,160,2018,5,27,4,0.0,0.0,0.0,119.85,0,0
2,0,1,4,0,0,0,70,2018,8,17,4,0.0,0.0,0.0,135.9,1,1
2,0,0,3,0,0,2,43,2018,4,27,4,0.0,0.0,0.0,126.6,0,1
2,1,0,2,1,1,0,13,2018,9,28,4,0.0,0.0,0.0,190.93,3,1
2,0,0,2,0,0,0,17,2017,10,16,3,0.0,0.0,0.0,48.0,0,1
2,0,2,2,0,0,1,117,2018,6,26,4,0.0,0.0,0.0,83.83,1,1
2,0,0,2,0,0,0,3,2018,4,27,4,0.0,0.0,0.0,131.0,1,1
3,0,0,1,0,0,2,0,2018,2,12,4,0.0,0.0,0.0,127.0,3,1
2,0,0,1,3,0,0,7,2018,7,20,4,0.0,0.0,0.0,99.0,1,1
2,0,1,2,0,0,2,10,2018,2,26,4,0.0,0.0,0.0,106.0,0,0
2,1,2,1,3,0,0,73,2018,4,3,4,0.0,0.0,0.0,94.0,1,1
1,0,0,1,0,0,0,0,2018,7,19,2,0.6931471805599453,1.3862943611198906,2.5649493574615367,65.0,0,1
1,0,1,2,0,0,0,26,2017,10,19,3,0.0,0.0,0.0,77.0,0,1
2,0,2,2,0,0,0,37,2018,4,29,4,0.0,0.0,0.0,126.9,0,0
2,0,0,1,0,0,0,44,2018,7,8,2,0.0,0.0,0.0,75.0,0,1
2,0,2,0,0,0,0,60,2018,7,10,3,0.0,0.0,0.0,72.25,0,1
1,0,1,1,3,0,0,24,2018,6,13,4,0.0,0.0,0.0,99.0,2,1
2,0,1,2,0,0,0,24,2018,12,2,3,0.0,0.0,0.0,80.0,0,1
2,0,1,3,0,0,2,4,2018,6,20,3,0.0,0.0,0.0,107.0,0,1
2,0,1,2,0,0,2,94,2018,6,3,4,0.0,0.0,0.0,137.4,0,0
2,0,3,7,0,0,2,82,2018,9,5,3,0.0,0.0,0.0,90.95,0,1
2,0,2,5,3,0,0,154,2018,8,11,3,0.0,0.0,0.0,63.75,0,1
1,0,0,1,3,0,0,71,2017,7,11,4,0.0,0.0,0.0,51.96,0,1
2,0,1,3,3,0,0,35,2018,12,1,4,0.0,0.0,0.0,74.8,0,0
2,0,0,1,0,0,2,150,2018,8,27,4,0.0,0.0,0.0,109.8,1,1
3,0,0,4,0,0,2,74,2018,7,13,4,0.0,0.0,0.0,137.7,3,1
1,0,0,1,0,0,2,1,2018,1,30,3,0.0,0.0,0.0,46.0,0,1
1,0,1,2,0,0,0,31,2017,12,11,3,0.0,0.0,0.0,55.8,1,1
3,0,0,4,0,0,0,38,2018,4,12,4,0.0,0.0,0.0,139.95,2,1
2,1,0,1,0,1,2,1,2018,5,31,4,0.0,0.0,0.0,155.0,2,1
2,0,1,2,3,0,0,3,2018,6,17,3,0.0,0.0,0.0,85.0,0,1
2,1,0,4,0,0,0,162,2018,5,4,3,0.0,0.0,0.0,95.25,1,1
1,0,0,2,0,0,0,1,2017,8,4,2,0.0,0.0,0.0,65.0,0,1
2,0,0,3,3,0,0,55,2018,3,2,4,0.0,0.0,0.0,69.5,0,0
2,0,2,2,0,0,0,5,2018,5,15,4,0.0,0.0,0.0,100.87,1,1
2,0,2,4,0,0,2,23,2018,4,10,4,0.0,0.0,0.0,128.0,0,0
2,0,0,1,0,0,0,5,2018,12,10,4,0.0,0.0,0.0,88.8,0,1
2,2,2,2,0,0,4,194,2018,8,26,4,0.0,0.0,0.0,163.2,0,0
